%% File generated by CATS v.2.1Thu May  9 13:09:06 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 12; Bids: 20; Distribution: scheduling; Runs: 1; Seed: 48
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 12
bids 22
dummy 3

0	7.18673	0	1	2	3	4	12	#
1	4.1067	1	2	3	4	5	12	#
2	4.1067	2	3	4	5	6	12	#
3	4.1067	3	4	5	6	7	12	#
4	2.87469	4	5	6	7	8	12	#
5	2.87469	5	6	7	8	9	12	#
6	2.87469	6	7	8	9	10	12	#
7	5.21465	0	1	2	13	#
8	5.21465	1	2	3	13	#
9	5.21465	2	3	4	13	#
10	5.21465	3	4	5	13	#
11	5.21465	4	5	6	13	#
12	3.1636	0	1	2	14	#
13	1.26544	1	2	3	14	#
14	1.26544	2	3	4	14	#
15	1.26544	3	4	5	14	#
16	0.903886	4	5	6	14	#
17	0.903886	5	6	7	14	#
18	0.703023	6	7	8	14	#
19	0.703023	7	8	9	14	#
20	0.5752	8	9	10	14	#
21	0.5752	9	10	11	14	#
