%% File generated by CATS v.2.1Thu May  9 13:09:07 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 52; Bids: 100; Distribution: scheduling; Runs: 1; Seed: 30
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 52
bids 112
dummy 3

0	1.72245	0	1	52	#
1	1.72245	1	2	52	#
2	1.72245	2	3	52	#
3	1.72245	3	4	52	#
4	1.72245	4	5	52	#
5	1.72245	5	6	52	#
6	1.72245	6	7	52	#
7	1.72245	7	8	52	#
8	1.72245	8	9	52	#
9	1.72245	9	10	52	#
10	1.72245	10	11	52	#
11	1.72245	11	12	52	#
12	1.72245	12	13	52	#
13	1.72245	13	14	52	#
14	1.72245	14	15	52	#
15	1.72245	15	16	52	#
16	1.72245	16	17	52	#
17	1.72245	17	18	52	#
18	1.72245	18	19	52	#
19	1.72245	19	20	52	#
20	1.72245	20	21	52	#
21	1.72245	21	22	52	#
22	1.72245	22	23	52	#
23	1.72245	23	24	52	#
24	1.72245	24	25	52	#
25	1.72245	25	26	52	#
26	1.72245	26	27	52	#
27	1.72245	27	28	52	#
28	1.72245	28	29	52	#
29	1.72245	29	30	52	#
30	1.72245	30	31	52	#
31	1.72245	31	32	52	#
32	1.72245	32	33	52	#
33	1.72245	33	34	52	#
34	1.72245	34	35	52	#
35	1.72245	35	36	52	#
36	1.72245	36	37	52	#
37	1.72245	37	38	52	#
38	1.72245	38	39	52	#
39	1.72245	39	40	52	#
40	1.72245	40	41	52	#
41	1.72245	41	42	52	#
42	1.47638	42	43	52	#
43	1.47638	43	44	52	#
44	1.47638	44	45	52	#
45	1.47638	45	46	52	#
46	1.47638	46	47	52	#
47	1.47638	47	48	52	#
48	1.47638	48	49	52	#
49	1.41849	49	50	52	#
50	1.41849	50	51	52	#
51	10.6761	0	1	2	3	4	5	6	7	53	#
52	10.6761	1	2	3	4	5	6	7	8	53	#
53	10.6761	2	3	4	5	6	7	8	9	53	#
54	10.6761	3	4	5	6	7	8	9	10	53	#
55	10.6761	4	5	6	7	8	9	10	11	53	#
56	10.6761	5	6	7	8	9	10	11	12	53	#
57	10.6761	6	7	8	9	10	11	12	13	53	#
58	10.6761	7	8	9	10	11	12	13	14	53	#
59	10.6761	8	9	10	11	12	13	14	15	53	#
60	0.591093	0	54	#
61	0.591093	1	54	#
62	0.591093	2	54	#
63	0.591093	3	54	#
64	0.591093	4	54	#
65	0.591093	5	54	#
66	0.591093	6	54	#
67	0.591093	7	54	#
68	0.591093	8	54	#
69	0.591093	9	54	#
70	0.591093	10	54	#
71	0.591093	11	54	#
72	0.591093	12	54	#
73	0.591093	13	54	#
74	0.591093	14	54	#
75	0.591093	15	54	#
76	0.239632	16	54	#
77	0.239632	17	54	#
78	0.239632	18	54	#
79	0.239632	19	54	#
80	0.239632	20	54	#
81	0.239632	21	54	#
82	0.239632	22	54	#
83	0.239632	23	54	#
84	0.239632	24	54	#
85	0.239632	25	54	#
86	0.239632	26	54	#
87	0.239632	27	54	#
88	0.239632	28	54	#
89	0.239632	29	54	#
90	0.239632	30	54	#
91	0.239632	31	54	#
92	0.239632	32	54	#
93	0.239632	33	54	#
94	0.239632	34	54	#
95	0.239632	35	54	#
96	0.239632	36	54	#
97	0.239632	37	54	#
98	0.233326	38	54	#
99	0.177328	39	54	#
100	0.177328	40	54	#
101	0.177328	41	54	#
102	0.177328	42	54	#
103	0.177328	43	54	#
104	0.177328	44	54	#
105	0.177328	45	54	#
106	0.177328	46	54	#
107	0.177328	47	54	#
108	0.177328	48	54	#
109	0.177328	49	54	#
110	0.177328	50	54	#
111	0.173851	51	54	#
