%% File generated by CATS v.2.1Thu May  9 13:09:08 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 100; Bids: 200; Distribution: scheduling; Runs: 1; Seed: 36
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 100
bids 248
dummy 3

0	4.41143	0	1	2	100	#
1	4.41143	1	2	3	100	#
2	4.41143	2	3	4	100	#
3	4.41143	3	4	5	100	#
4	4.41143	4	5	6	100	#
5	4.41143	5	6	7	100	#
6	4.41143	6	7	8	100	#
7	4.41143	7	8	9	100	#
8	4.41143	8	9	10	100	#
9	4.41143	9	10	11	100	#
10	4.41143	10	11	12	100	#
11	4.41143	11	12	13	100	#
12	4.41143	12	13	14	100	#
13	4.41143	13	14	15	100	#
14	4.41143	14	15	16	100	#
15	4.41143	15	16	17	100	#
16	4.41143	16	17	18	100	#
17	4.41143	17	18	19	100	#
18	4.41143	18	19	20	100	#
19	4.41143	19	20	21	100	#
20	4.41143	20	21	22	100	#
21	4.41143	21	22	23	100	#
22	4.41143	22	23	24	100	#
23	4.41143	23	24	25	100	#
24	4.41143	24	25	26	100	#
25	4.41143	25	26	27	100	#
26	4.41143	26	27	28	100	#
27	4.41143	27	28	29	100	#
28	4.41143	28	29	30	100	#
29	4.41143	29	30	31	100	#
30	4.41143	30	31	32	100	#
31	4.41143	31	32	33	100	#
32	4.41143	32	33	34	100	#
33	4.41143	33	34	35	100	#
34	4.41143	34	35	36	100	#
35	4.41143	35	36	37	100	#
36	4.41143	36	37	38	100	#
37	4.41143	37	38	39	100	#
38	4.41143	38	39	40	100	#
39	4.41143	39	40	41	100	#
40	4.41143	40	41	42	100	#
41	4.41143	41	42	43	100	#
42	4.41143	42	43	44	100	#
43	4.41143	43	44	45	100	#
44	4.41143	44	45	46	100	#
45	4.41143	45	46	47	100	#
46	4.41143	46	47	48	100	#
47	4.41143	47	48	49	100	#
48	4.41143	48	49	50	100	#
49	4.41143	49	50	51	100	#
50	4.41143	50	51	52	100	#
51	4.41143	51	52	53	100	#
52	4.41143	52	53	54	100	#
53	4.41143	53	54	55	100	#
54	4.41143	54	55	56	100	#
55	4.41143	55	56	57	100	#
56	4.41143	56	57	58	100	#
57	4.41143	57	58	59	100	#
58	4.41143	58	59	60	100	#
59	4.41143	59	60	61	100	#
60	4.41143	60	61	62	100	#
61	4.41143	61	62	63	100	#
62	4.41143	62	63	64	100	#
63	4.41143	63	64	65	100	#
64	4.41143	64	65	66	100	#
65	4.41143	65	66	67	100	#
66	4.41143	66	67	68	100	#
67	4.41143	67	68	69	100	#
68	4.41143	68	69	70	100	#
69	4.41143	69	70	71	100	#
70	4.41143	70	71	72	100	#
71	4.41143	71	72	73	100	#
72	4.41143	72	73	74	100	#
73	4.41143	73	74	75	100	#
74	4.41143	74	75	76	100	#
75	4.41143	75	76	77	100	#
76	4.41143	76	77	78	100	#
77	3.91013	77	78	79	100	#
78	3.91013	78	79	80	100	#
79	3.91013	79	80	81	100	#
80	3.91013	80	81	82	100	#
81	3.91013	81	82	83	100	#
82	3.91013	82	83	84	100	#
83	3.91013	83	84	85	100	#
84	3.91013	84	85	86	100	#
85	3.91013	85	86	87	100	#
86	3.91013	86	87	88	100	#
87	3.47567	87	88	89	100	#
88	3.47567	88	89	90	100	#
89	3.47567	89	90	91	100	#
90	3.47567	90	91	92	100	#
91	3.47567	91	92	93	100	#
92	3.47567	92	93	94	100	#
93	3.47567	93	94	95	100	#
94	3.47567	94	95	96	100	#
95	3.47567	95	96	97	100	#
96	3.47567	96	97	98	100	#
97	3.47567	97	98	99	100	#
98	2.27043	0	1	2	101	#
99	2.27043	1	2	3	101	#
100	2.27043	2	3	4	101	#
101	2.27043	3	4	5	101	#
102	2.27043	4	5	6	101	#
103	2.27043	5	6	7	101	#
104	2.27043	6	7	8	101	#
105	2.27043	7	8	9	101	#
106	2.27043	8	9	10	101	#
107	2.27043	9	10	11	101	#
108	2.27043	10	11	12	101	#
109	2.27043	11	12	13	101	#
110	2.27043	12	13	14	101	#
111	2.27043	13	14	15	101	#
112	2.27043	14	15	16	101	#
113	2.27043	15	16	17	101	#
114	2.27043	16	17	18	101	#
115	2.27043	17	18	19	101	#
116	2.27043	18	19	20	101	#
117	2.27043	19	20	21	101	#
118	2.27043	20	21	22	101	#
119	2.27043	21	22	23	101	#
120	2.27043	22	23	24	101	#
121	2.27043	23	24	25	101	#
122	2.27043	24	25	26	101	#
123	2.27043	25	26	27	101	#
124	2.27043	26	27	28	101	#
125	2.27043	27	28	29	101	#
126	2.27043	28	29	30	101	#
127	2.27043	29	30	31	101	#
128	2.27043	30	31	32	101	#
129	2.27043	31	32	33	101	#
130	2.27043	32	33	34	101	#
131	2.27043	33	34	35	101	#
132	2.27043	34	35	36	101	#
133	2.27043	35	36	37	101	#
134	2.27043	36	37	38	101	#
135	2.27043	37	38	39	101	#
136	2.27043	38	39	40	101	#
137	2.27043	39	40	41	101	#
138	2.27043	40	41	42	101	#
139	2.27043	41	42	43	101	#
140	2.27043	42	43	44	101	#
141	2.27043	43	44	45	101	#
142	2.27043	44	45	46	101	#
143	2.27043	45	46	47	101	#
144	2.27043	46	47	48	101	#
145	2.27043	47	48	49	101	#
146	2.27043	48	49	50	101	#
147	2.27043	49	50	51	101	#
148	2.27043	50	51	52	101	#
149	2.27043	51	52	53	101	#
150	2.27043	52	53	54	101	#
151	2.27043	53	54	55	101	#
152	2.27043	54	55	56	101	#
153	2.27043	55	56	57	101	#
154	2.27043	56	57	58	101	#
155	2.27043	57	58	59	101	#
156	2.27043	58	59	60	101	#
157	2.27043	59	60	61	101	#
158	2.27043	60	61	62	101	#
159	2.27043	61	62	63	101	#
160	2.27043	62	63	64	101	#
161	2.27043	63	64	65	101	#
162	2.27043	64	65	66	101	#
163	2.27043	65	66	67	101	#
164	2.27043	66	67	68	101	#
165	2.1745	67	68	69	101	#
166	2.1745	68	69	70	101	#
167	2.1745	69	70	71	101	#
168	1.6601	70	71	72	101	#
169	1.6601	71	72	73	101	#
170	1.6601	72	73	74	101	#
171	1.6601	73	74	75	101	#
172	1.6601	74	75	76	101	#
173	1.6601	75	76	77	101	#
174	1.6601	76	77	78	101	#
175	1.6601	77	78	79	101	#
176	1.6601	78	79	80	101	#
177	1.6601	79	80	81	101	#
178	1.6601	80	81	82	101	#
179	1.6601	81	82	83	101	#
180	1.6601	82	83	84	101	#
181	1.6601	83	84	85	101	#
182	1.6601	84	85	86	101	#
183	1.6601	85	86	87	101	#
184	1.6601	86	87	88	101	#
185	1.6601	87	88	89	101	#
186	1.6601	88	89	90	101	#
187	1.6601	89	90	91	101	#
188	1.6601	90	91	92	101	#
189	1.6601	91	92	93	101	#
190	1.60822	92	93	94	101	#
191	1.60822	93	94	95	101	#
192	1.60822	94	95	96	101	#
193	1.59164	95	96	97	101	#
194	1.5754	96	97	98	101	#
195	18.6292	0	1	2	3	4	5	6	7	8	9	102	#
196	18.6292	1	2	3	4	5	6	7	8	9	10	102	#
197	18.6292	2	3	4	5	6	7	8	9	10	11	102	#
198	18.6292	3	4	5	6	7	8	9	10	11	12	102	#
199	18.6292	4	5	6	7	8	9	10	11	12	13	102	#
200	18.6292	5	6	7	8	9	10	11	12	13	14	102	#
201	18.6292	6	7	8	9	10	11	12	13	14	15	102	#
202	18.6292	7	8	9	10	11	12	13	14	15	16	102	#
203	18.6292	8	9	10	11	12	13	14	15	16	17	102	#
204	18.6292	9	10	11	12	13	14	15	16	17	18	102	#
205	18.6292	10	11	12	13	14	15	16	17	18	19	102	#
206	18.6292	11	12	13	14	15	16	17	18	19	20	102	#
207	18.6292	12	13	14	15	16	17	18	19	20	21	102	#
208	18.6292	13	14	15	16	17	18	19	20	21	22	102	#
209	18.6292	14	15	16	17	18	19	20	21	22	23	102	#
210	18.6292	15	16	17	18	19	20	21	22	23	24	102	#
211	18.6292	16	17	18	19	20	21	22	23	24	25	102	#
212	18.6292	17	18	19	20	21	22	23	24	25	26	102	#
213	18.6292	18	19	20	21	22	23	24	25	26	27	102	#
214	18.6292	19	20	21	22	23	24	25	26	27	28	102	#
215	18.6292	20	21	22	23	24	25	26	27	28	29	102	#
216	18.6292	21	22	23	24	25	26	27	28	29	30	102	#
217	18.6292	22	23	24	25	26	27	28	29	30	31	102	#
218	18.6292	23	24	25	26	27	28	29	30	31	32	102	#
219	18.6292	24	25	26	27	28	29	30	31	32	33	102	#
220	18.6292	25	26	27	28	29	30	31	32	33	34	102	#
221	18.6292	26	27	28	29	30	31	32	33	34	35	102	#
