%% File generated by CATS v.2.1Thu May  9 12:48:25 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 100; Bids: 200; Distribution: matching; Runs: 1; Seed: 80
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 100
bids 208
dummy 22

0	4.04283	16	58	100	#
1	2.72891	16	62	100	#
2	2.45602	16	66	100	#
3	2.21042	16	70	100	#
4	3.03212	20	62	100	#
5	2.72891	20	66	100	#
6	2.45602	20	70	100	#
7	3.03212	24	66	100	#
8	2.72891	24	70	100	#
9	3.03212	28	70	100	#
10	9.55389	38	76	101	#
11	6.44888	38	80	101	#
12	5.80399	38	84	101	#
13	5.22359	38	88	101	#
14	7.16542	42	80	101	#
15	6.44888	42	84	101	#
16	5.80399	42	88	101	#
17	7.16542	46	84	101	#
18	6.44888	46	88	101	#
19	7.16542	50	88	101	#
20	8.95619	27	64	102	#
21	6.04543	27	68	102	#
22	5.44089	27	72	102	#
23	4.8968	27	76	102	#
24	6.71714	31	68	102	#
25	6.04543	31	72	102	#
26	5.44089	31	76	102	#
27	6.71714	35	72	102	#
28	6.04543	35	76	102	#
29	6.71714	39	76	102	#
30	1.80435	15	25	103	#
31	1.21793	15	29	103	#
32	1.09614	15	33	103	#
33	0.986527	15	37	103	#
34	1.35326	19	29	103	#
35	1.21793	19	33	103	#
36	1.09614	19	37	103	#
37	1.35326	23	33	103	#
38	1.21793	23	37	103	#
39	1.35326	27	37	103	#
40	2.89088	10	21	104	#
41	1.95134	10	25	104	#
42	1.75621	10	29	104	#
43	1.58059	10	33	104	#
44	2.16816	14	25	104	#
45	1.95134	14	29	104	#
46	1.75621	14	33	104	#
47	2.16816	18	29	104	#
48	1.95134	18	33	104	#
49	2.16816	22	33	104	#
50	2.15485	6	17	105	#
51	1.45453	6	21	105	#
52	1.30907	6	25	105	#
53	1.17817	6	29	105	#
54	1.61614	10	21	105	#
55	1.45453	10	25	105	#
56	1.30907	10	29	105	#
57	1.61614	14	25	105	#
58	1.45453	14	29	105	#
59	1.61614	18	29	105	#
60	2.06392	3	13	106	#
61	1.39314	3	17	106	#
62	1.25383	3	21	106	#
63	1.12845	3	25	106	#
64	1.54794	7	17	106	#
65	1.39314	7	21	106	#
66	1.25383	7	25	106	#
67	1.54794	11	21	106	#
68	1.39314	11	25	106	#
69	1.54794	15	25	106	#
70	5.7902	19	56	107	#
71	3.90838	19	60	107	#
72	3.51755	19	64	107	#
73	3.16579	19	68	107	#
74	4.34265	23	60	107	#
75	3.90838	23	64	107	#
76	3.51755	23	68	107	#
77	4.34265	27	64	107	#
78	3.90838	27	68	107	#
79	4.34265	31	68	107	#
80	1.15911	3	13	108	#
81	1.0432	3	17	108	#
82	0.93888	3	21	108	#
83	1.15911	7	17	108	#
84	1.0432	7	21	108	#
85	1.15911	11	21	108	#
86	3.75164	15	52	109	#
87	2.53236	15	56	109	#
88	2.27912	15	60	109	#
89	2.05121	15	64	109	#
90	2.81373	19	56	109	#
91	2.53236	19	60	109	#
92	2.27912	19	64	109	#
93	2.81373	23	60	109	#
94	2.53236	23	64	109	#
95	2.81373	27	64	109	#
96	2.65014	38	49	110	#
97	1.78885	38	53	110	#
98	1.60996	38	57	110	#
99	1.44897	38	61	110	#
100	1.98761	42	53	110	#
101	1.78885	42	57	110	#
102	1.60996	42	61	110	#
103	1.98761	46	57	110	#
104	1.78885	46	61	110	#
105	1.98761	50	61	110	#
106	1.18325	7	17	111	#
107	0.798692	7	21	111	#
108	0.718823	7	25	111	#
109	0.64694	7	29	111	#
110	0.887435	11	21	111	#
111	0.798692	11	25	111	#
112	0.718823	11	29	111	#
113	0.887435	15	25	111	#
114	0.798692	15	29	111	#
115	0.887435	19	29	111	#
116	7.37218	50	88	112	#
117	4.97622	50	92	112	#
118	4.4786	50	96	112	#
119	5.52914	54	92	112	#
120	4.97622	54	96	112	#
121	5.52914	58	96	112	#
122	7.30392	43	80	113	#
123	4.93014	43	84	113	#
124	4.43713	43	88	113	#
125	3.99342	43	92	113	#
126	5.47794	47	84	113	#
127	4.93014	47	88	113	#
128	4.43713	47	92	113	#
129	5.47794	51	88	113	#
130	4.93014	51	92	113	#
131	5.47794	55	92	113	#
132	1.33235	6	17	114	#
133	0.899336	6	21	114	#
134	0.809403	6	25	114	#
135	0.728463	6	29	114	#
136	0.999263	10	21	114	#
137	0.899336	10	25	114	#
138	0.809403	10	29	114	#
139	0.999263	14	25	114	#
140	0.899336	14	29	114	#
141	0.999263	18	29	114	#
142	0.778903	31	41	115	#
143	0.52576	31	45	115	#
144	0.473184	31	49	115	#
145	0.425865	31	53	115	#
146	0.584177	35	45	115	#
147	0.52576	35	49	115	#
148	0.473184	35	53	115	#
149	0.584177	39	49	115	#
150	0.52576	39	53	115	#
151	0.584177	43	53	115	#
152	1.32976	73	86	116	#
153	0.897589	73	90	116	#
