%% File generated by CATS v.2.1Thu May  9 13:09:08 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 100; Bids: 200; Distribution: scheduling; Runs: 1; Seed: 88
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 100
bids 208
dummy 3

0	3.99833	0	1	2	3	4	100	#
1	3.99833	1	2	3	4	5	100	#
2	3.99833	2	3	4	5	6	100	#
3	3.99833	3	4	5	6	7	100	#
4	3.99833	4	5	6	7	8	100	#
5	3.99833	5	6	7	8	9	100	#
6	3.99833	6	7	8	9	10	100	#
7	3.99833	7	8	9	10	11	100	#
8	3.99833	8	9	10	11	12	100	#
9	3.99833	9	10	11	12	13	100	#
10	3.99833	10	11	12	13	14	100	#
11	3.99833	11	12	13	14	15	100	#
12	3.99833	12	13	14	15	16	100	#
13	1.88157	13	14	15	16	17	100	#
14	1.88157	14	15	16	17	18	100	#
15	1.88157	15	16	17	18	19	100	#
16	1.88157	16	17	18	19	20	100	#
17	1.88157	17	18	19	20	21	100	#
18	1.88157	18	19	20	21	22	100	#
19	1.88157	19	20	21	22	23	100	#
20	1.88157	20	21	22	23	24	100	#
21	1.88157	21	22	23	24	25	100	#
22	1.88157	22	23	24	25	26	100	#
23	1.88157	23	24	25	26	27	100	#
24	1.88157	24	25	26	27	28	100	#
25	1.88157	25	26	27	28	29	100	#
26	1.88157	26	27	28	29	30	100	#
27	1.88157	27	28	29	30	31	100	#
28	1.88157	28	29	30	31	32	100	#
29	1.88157	29	30	31	32	33	100	#
30	1.88157	30	31	32	33	34	100	#
31	0.780161	31	32	33	34	35	100	#
32	0.780161	32	33	34	35	36	100	#
33	0.780161	33	34	35	36	37	100	#
34	0.780161	34	35	36	37	38	100	#
35	0.780161	35	36	37	38	39	100	#
36	0.780161	36	37	38	39	40	100	#
37	0.780161	37	38	39	40	41	100	#
38	0.780161	38	39	40	41	42	100	#
39	0.780161	39	40	41	42	43	100	#
40	0.780161	40	41	42	43	44	100	#
41	0.780161	41	42	43	44	45	100	#
42	0.780161	42	43	44	45	46	100	#
43	0.780161	43	44	45	46	47	100	#
44	0.780161	44	45	46	47	48	100	#
45	0.780161	45	46	47	48	49	100	#
46	0.780161	46	47	48	49	50	100	#
47	0.780161	47	48	49	50	51	100	#
48	0.780161	48	49	50	51	52	100	#
49	0.780161	49	50	51	52	53	100	#
50	0.780161	50	51	52	53	54	100	#
51	0.780161	51	52	53	54	55	100	#
52	0.780161	52	53	54	55	56	100	#
53	0.780161	53	54	55	56	57	100	#
54	0.780161	54	55	56	57	58	100	#
55	0.780161	55	56	57	58	59	100	#
56	0.780161	56	57	58	59	60	100	#
57	0.780161	57	58	59	60	61	100	#
58	0.780161	58	59	60	61	62	100	#
59	0.780161	59	60	61	62	63	100	#
60	0.780161	60	61	62	63	64	100	#
61	0.780161	61	62	63	64	65	100	#
62	0.780161	62	63	64	65	66	100	#
63	0.780161	63	64	65	66	67	100	#
64	0.780161	64	65	66	67	68	100	#
65	0.780161	65	66	67	68	69	100	#
66	0.780161	66	67	68	69	70	100	#
67	0.780161	67	68	69	70	71	100	#
68	0.780161	68	69	70	71	72	100	#
69	0.780161	69	70	71	72	73	100	#
70	0.780161	70	71	72	73	74	100	#
71	0.780161	71	72	73	74	75	100	#
72	0.780161	72	73	74	75	76	100	#
73	0.780161	73	74	75	76	77	100	#
74	0.780161	74	75	76	77	78	100	#
75	0.780161	75	76	77	78	79	100	#
76	0.780161	76	77	78	79	80	100	#
77	0.780161	77	78	79	80	81	100	#
78	0.780161	78	79	80	81	82	100	#
79	0.752626	79	80	81	82	83	100	#
80	0.752626	80	81	82	83	84	100	#
81	0.752626	81	82	83	84	85	100	#
82	0.666388	82	83	84	85	86	100	#
83	0.666388	83	84	85	86	87	100	#
84	0.666388	84	85	86	87	88	100	#
85	0.666388	85	86	87	88	89	100	#
86	0.666388	86	87	88	89	90	100	#
87	0.666388	87	88	89	90	91	100	#
88	0.666388	88	89	90	91	92	100	#
89	0.666388	89	90	91	92	93	100	#
90	0.666388	90	91	92	93	94	100	#
91	0.666388	91	92	93	94	95	100	#
92	0.666388	92	93	94	95	96	100	#
93	9.88275	0	1	2	3	4	101	#
94	9.88275	1	2	3	4	5	101	#
95	9.88275	2	3	4	5	6	101	#
96	9.88275	3	4	5	6	7	101	#
97	9.88275	4	5	6	7	8	101	#
98	9.88275	5	6	7	8	9	101	#
99	9.88275	6	7	8	9	10	101	#
100	9.88275	7	8	9	10	11	101	#
101	9.88275	8	9	10	11	12	101	#
102	9.88275	9	10	11	12	13	101	#
103	9.88275	10	11	12	13	14	101	#
104	9.88275	11	12	13	14	15	101	#
105	9.88275	12	13	14	15	16	101	#
106	9.88275	13	14	15	16	17	101	#
107	9.88275	14	15	16	17	18	101	#
108	9.88275	15	16	17	18	19	101	#
109	9.88275	16	17	18	19	20	101	#
110	9.88275	17	18	19	20	21	101	#
111	9.88275	18	19	20	21	22	101	#
112	9.88275	19	20	21	22	23	101	#
113	9.88275	20	21	22	23	24	101	#
114	9.88275	21	22	23	24	25	101	#
115	9.88275	22	23	24	25	26	101	#
116	9.88275	23	24	25	26	27	101	#
117	9.88275	24	25	26	27	28	101	#
118	9.88275	25	26	27	28	29	101	#
119	9.88275	26	27	28	29	30	101	#
120	9.88275	27	28	29	30	31	101	#
121	9.88275	28	29	30	31	32	101	#
122	9.88275	29	30	31	32	33	101	#
123	9.88275	30	31	32	33	34	101	#
124	9.88275	31	32	33	34	35	101	#
125	9.88275	32	33	34	35	36	101	#
126	9.88275	33	34	35	36	37	101	#
127	9.88275	34	35	36	37	38	101	#
128	9.88275	35	36	37	38	39	101	#
129	9.88275	36	37	38	39	40	101	#
130	9.88275	37	38	39	40	41	101	#
131	9.88275	38	39	40	41	42	101	#
132	6.03693	0	1	2	3	4	5	6	102	#
133	6.03693	1	2	3	4	5	6	7	102	#
134	6.03693	2	3	4	5	6	7	8	102	#
135	6.03693	3	4	5	6	7	8	9	102	#
136	6.03693	4	5	6	7	8	9	10	102	#
137	6.03693	5	6	7	8	9	10	11	102	#
138	6.03693	6	7	8	9	10	11	12	102	#
139	6.03693	7	8	9	10	11	12	13	102	#
140	6.03693	8	9	10	11	12	13	14	102	#
141	6.03693	9	10	11	12	13	14	15	102	#
142	6.03693	10	11	12	13	14	15	16	102	#
143	6.03693	11	12	13	14	15	16	17	102	#
144	6.03693	12	13	14	15	16	17	18	102	#
145	6.03693	13	14	15	16	17	18	19	102	#
146	6.03693	14	15	16	17	18	19	20	102	#
147	6.03693	15	16	17	18	19	20	21	102	#
148	6.03693	16	17	18	19	20	21	22	102	#
149	6.03693	17	18	19	20	21	22	23	102	#
150	6.03693	18	19	20	21	22	23	24	102	#
151	6.03693	19	20	21	22	23	24	25	102	#
152	6.03693	20	21	22	23	24	25	26	102	#
153	6.03693	21	22	23	24	25	26	27	102	#
154	6.03693	22	23	24	25	26	27	28	102	#
155	6.03693	23	24	25	26	27	28	29	102	#
156	6.03693	24	25	26	27	28	29	30	102	#
157	6.03693	25	26	27	28	29	30	31	102	#
158	6.03693	26	27	28	29	30	31	32	102	#
159	6.03693	27	28	29	30	31	32	33	102	#
160	6.03693	28	29	30	31	32	33	34	102	#
161	6.03693	29	30	31	32	33	34	35	102	#
162	6.03693	30	31	32	33	34	35	36	102	#
163	6.03693	31	32	33	34	35	36	37	102	#
164	6.03693	32	33	34	35	36	37	38	102	#
165	6.03693	33	34	35	36	37	38	39	102	#
166	6.03693	34	35	36	37	38	39	40	102	#
167	6.03693	35	36	37	38	39	40	41	102	#
168	6.03693	36	37	38	39	40	41	42	102	#
169	6.03693	37	38	39	40	41	42	43	102	#
170	6.03693	38	39	40	41	42	43	44	102	#
171	6.03693	39	40	41	42	43	44	45	102	#
172	6.03693	40	41	42	43	44	45	46	102	#
173	6.03693	41	42	43	44	45	46	47	102	#
174	6.03693	42	43	44	45	46	47	48	102	#
175	6.03693	43	44	45	46	47	48	49	102	#
176	6.03693	44	45	46	47	48	49	50	102	#
177	6.03693	45	46	47	48	49	50	51	102	#
178	4.21758	46	47	48	49	50	51	52	102	#
179	4.21758	47	48	49	50	51	52	53	102	#
180	4.21758	48	49	50	51	52	53	54	102	#
181	4.21758	49	50	51	52	53	54	55	102	#
182	4.21758	50	51	52	53	54	55	56	102	#
183	4.21758	51	52	53	54	55	56	57	102	#
184	4.21758	52	53	54	55	56	57	58	102	#
185	4.21758	53	54	55	56	57	58	59	102	#
186	4.21758	54	55	56	57	58	59	60	102	#
187	4.21758	55	56	57	58	59	60	61	102	#
188	4.21758	56	57	58	59	60	61	62	102	#
189	4.21758	57	58	59	60	61	62	63	102	#
190	4.21758	58	59	60	61	62	63	64	102	#
191	4.21758	59	60	61	62	63	64	65	102	#
192	4.21758	60	61	62	63	64	65	66	102	#
193	4.21758	61	62	63	64	65	66	67	102	#
194	4.21758	62	63	64	65	66	67	68	102	#
