%% File generated by CATS v.2.1Thu May  9 13:09:08 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 100; Bids: 200; Distribution: scheduling; Runs: 1; Seed: 81
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 100
bids 260
dummy 4

0	5.27117	0	1	2	100	#
1	5.27117	1	2	3	100	#
2	5.27117	2	3	4	100	#
3	5.27117	3	4	5	100	#
4	5.27117	4	5	6	100	#
5	5.27117	5	6	7	100	#
6	5.27117	6	7	8	100	#
7	5.27117	7	8	9	100	#
8	5.27117	8	9	10	100	#
9	5.27117	9	10	11	100	#
10	5.27117	10	11	12	100	#
11	5.27117	11	12	13	100	#
12	5.27117	12	13	14	100	#
13	5.27117	13	14	15	100	#
14	5.27117	14	15	16	100	#
15	5.27117	15	16	17	100	#
16	5.27117	16	17	18	100	#
17	5.27117	17	18	19	100	#
18	5.27117	18	19	20	100	#
19	5.27117	19	20	21	100	#
20	5.27117	20	21	22	100	#
21	5.27117	21	22	23	100	#
22	5.27117	22	23	24	100	#
23	5.27117	23	24	25	100	#
24	5.27117	24	25	26	100	#
25	5.27117	25	26	27	100	#
26	5.27117	26	27	28	100	#
27	5.27117	27	28	29	100	#
28	2.59091	28	29	30	100	#
29	2.59091	29	30	31	100	#
30	2.59091	30	31	32	100	#
31	2.59091	31	32	33	100	#
32	2.59091	32	33	34	100	#
33	2.59091	33	34	35	100	#
34	2.59091	34	35	36	100	#
35	2.59091	35	36	37	100	#
36	2.59091	36	37	38	100	#
37	2.59091	37	38	39	100	#
38	2.59091	38	39	40	100	#
39	2.59091	39	40	41	100	#
40	2.59091	40	41	42	100	#
41	2.59091	41	42	43	100	#
42	2.59091	42	43	44	100	#
43	2.59091	43	44	45	100	#
44	2.59091	44	45	46	100	#
45	2.59091	45	46	47	100	#
46	2.59091	46	47	48	100	#
47	2.59091	47	48	49	100	#
48	2.59091	48	49	50	100	#
49	2.59091	49	50	51	100	#
50	2.59091	50	51	52	100	#
51	2.59091	51	52	53	100	#
52	2.59091	52	53	54	100	#
53	2.59091	53	54	55	100	#
54	2.59091	54	55	56	100	#
55	2.59091	55	56	57	100	#
56	2.59091	56	57	58	100	#
57	2.59091	57	58	59	100	#
58	1.28782	0	1	101	#
59	1.28782	1	2	101	#
60	1.28782	2	3	101	#
61	1.28782	3	4	101	#
62	1.28782	4	5	101	#
63	1.28782	5	6	101	#
64	1.28782	6	7	101	#
65	1.28782	7	8	101	#
66	1.28782	8	9	101	#
67	1.28782	9	10	101	#
68	1.28782	10	11	101	#
69	1.28782	11	12	101	#
70	1.28782	12	13	101	#
71	1.28782	13	14	101	#
72	1.28782	14	15	101	#
73	1.28782	15	16	101	#
74	0.388776	16	17	101	#
75	0.388776	17	18	101	#
76	0.388776	18	19	101	#
77	0.388776	19	20	101	#
78	0.388776	20	21	101	#
79	0.388776	21	22	101	#
80	0.388776	22	23	101	#
81	0.388776	23	24	101	#
82	0.388776	24	25	101	#
83	0.388776	25	26	101	#
84	0.388776	26	27	101	#
85	0.388776	27	28	101	#
86	0.388776	28	29	101	#
87	0.388776	29	30	101	#
88	0.388776	30	31	101	#
89	0.388776	31	32	101	#
90	0.388776	32	33	101	#
91	0.388776	33	34	101	#
92	0.388776	34	35	101	#
93	0.388776	35	36	101	#
94	0.388776	36	37	101	#
95	0.388776	37	38	101	#
96	0.388776	38	39	101	#
97	0.388776	39	40	101	#
98	0.388776	40	41	101	#
99	0.388776	41	42	101	#
100	0.388776	42	43	101	#
101	0.388776	43	44	101	#
102	0.388776	44	45	101	#
103	0.388776	45	46	101	#
104	0.388776	46	47	101	#
105	0.388776	47	48	101	#
106	0.388776	48	49	101	#
107	0.388776	49	50	101	#
108	0.388776	50	51	101	#
109	0.388776	51	52	101	#
110	0.388776	52	53	101	#
111	0.27112	53	54	101	#
112	0.27112	54	55	101	#
113	0.27112	55	56	101	#
114	0.27112	56	57	101	#
115	0.27112	57	58	101	#
116	0.27112	58	59	101	#
117	0.27112	59	60	101	#
118	0.27112	60	61	101	#
119	0.27112	61	62	101	#
120	0.27112	62	63	101	#
121	0.27112	63	64	101	#
122	0.27112	64	65	101	#
123	0.27112	65	66	101	#
124	0.27112	66	67	101	#
125	0.27112	67	68	101	#
126	0.27112	68	69	101	#
127	0.27112	69	70	101	#
128	0.27112	70	71	101	#
129	0.27112	71	72	101	#
130	0.27112	72	73	101	#
131	0.27112	73	74	101	#
132	0.27112	74	75	101	#
133	0.27112	75	76	101	#
134	0.214637	76	77	101	#
135	0.214637	77	78	101	#
